"Type","Date","Site","Age","LM","Taxon","Quantile_0.025","Quantile_0.25","Quantile_0.5","Quantile_0.75","Quantile_0.975"
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Cryptococcus",0.00266134888976675,0.00333743986381588,0.00373572568057515,0.00419150261937194,0.00514974460005172
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Udeniomyces;puniceus",0.00271147080096341,0.0034100849450328,0.00382043933869311,0.00424805790940523,0.00527428811557619
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;delicatulum",0.00309930803464674,0.00389089461451569,0.00438947631681864,0.00493171493750159,0.00603324534663499
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium",0.00277983638789155,0.00346881915930731,0.00388253770359238,0.00435920828951968,0.00533630570922584
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Thelebolus",0.00275636917502427,0.0034427232444153,0.00387302829602131,0.00432816314839882,0.0053470915417057
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Sordariomycetes;Xylariales;Amphisphaeriaceae;Polyscytalum;pustulans",0.00275035662305402,0.00341011405777066,0.003810984796754,0.00428161302243277,0.00541729451550691
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Phaeosphaeria;tofieldiae",0.00279995572606877,0.00351157148154873,0.0039452825964867,0.00442802966764034,0.00548583131458868
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae",0.00275819560103368,0.00349926044787304,0.00388237596596719,0.00432850760243259,0.00523501617100762
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tetracladium",0.00272186268622348,0.0034036757297399,0.00385915683311359,0.00430412079773101,0.00525520289820294
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae",0.00278327690405845,0.00354215184335711,0.00393282860158531,0.00437999490415722,0.00538458746009483
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;stepposum",0.00277783460022429,0.00348017377894633,0.00393346292954968,0.0044183611589552,0.00541922647161168
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces;cerevisiae",0.00278842593264093,0.00345582871407523,0.00387300866695924,0.00428392747129444,0.00528077261619904
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium",0.00266453962552792,0.00338017566684446,0.00382381841247795,0.00430042545582185,0.00528278643485751
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_Incertae_sedis;Thyrostroma;cornicola",0.00269884617487325,0.00340102678848201,0.00381141689676281,0.00428602051508708,0.00523079419048239
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;tenuissima",0.00294652118967628,0.00371979627886965,0.00420271999836973,0.00468365925443659,0.00568913677850439
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Fontanospora",0.00269830259369147,0.00340542533281108,0.00381653657187906,0.00425423166549298,0.00522408309408235
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;babjevae",0.00277481807973688,0.00341531697688526,0.00382588582444941,0.00431351817587262,0.00534304690364784
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula",0.00268938389211598,0.00338410552887742,0.00380207488810802,0.00430112609366714,0.00533739690653814
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Podosphaera",0.00284419559508233,0.00358999099933123,0.00403640565740331,0.0045237255289696,0.00563693202900773
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Dothideales;Dothideaceae;Celosporium",0.00280928239205562,0.00350994475587805,0.00393753818733746,0.0044034112023142,0.00547018803108721
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Pezoloma;ericae",0.00283372154291253,0.00351953157535094,0.00398571976717405,0.00444709693227124,0.00549306477753356
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae",0.00285904584971951,0.00362416850606619,0.00406757535399305,0.00454286977015035,0.00561624018090831
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Cystofilobasidiaceae;Cystofilobasidium;infirmominiatum",0.00262352421504789,0.00338133210760834,0.00380802447465993,0.00428175268589741,0.00524431483467315
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales",0.0027612703018995,0.00348781092183285,0.00389858138561261,0.0043606770954042,0.00549018419642524
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae",0.00274569644294017,0.00352504403536131,0.0039640672563029,0.00443996923181161,0.00547700046908823
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Ramularia;hydrangeae-macrophyllae",0.00289537287921397,0.00360938250537638,0.00405906288679165,0.00456059606325176,0.00554905270031871
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales",0.00268473135008695,0.00334268192528561,0.0037430303578705,0.00419829844373645,0.0052086907152417
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Phaeosphaeria",0.0027877516730302,0.00355499178696917,0.00399922643473939,0.00448012535489269,0.0055750491918507
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Oculimacula;yallundae",0.00275429053687712,0.00344806903151063,0.0038842920526708,0.00437216289983694,0.00547386195868571
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Helgardia;anguioides",0.00277937043646763,0.00348344515555479,0.00387127350853683,0.00431245412414898,0.00535852004496683
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella",0.00278942517942966,0.00354140838224861,0.00400211208906722,0.00450761069826409,0.00548968745189506
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Sordariomycetes;Xylariales;Apiosporaceae;Arthrinium;japonicum",0.00269726073093418,0.00342760051718992,0.0038808998167167,0.00435965652201809,0.00539362062781176
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;leptinellae",0.00271383082546648,0.00346320641467058,0.00389714898123438,0.00437355219399204,0.00535148458509825
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Wallemiomycetes;Wallemiales;Wallemiaceae;Wallemia;muriae",0.00273517618051404,0.00344820274679715,0.00388571907043095,0.00433115713935112,0.00535222795546109
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Crocicreas;cyathoideum",0.00271704088533022,0.00337289560742267,0.00379965765254982,0.00424922741674396,0.0052569847385013
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Heterosphaeria;veratri",0.00267302836457705,0.00336569368602932,0.00377842175552491,0.00422034775405533,0.0052605457578261
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis",0.00274837004007251,0.00341200563646185,0.00382232229292157,0.00425266415490664,0.00528558269638986
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Juncaceicola",0.00281395604353467,0.00355801423418106,0.00400140523352092,0.00450093290234996,0.00546618947436986
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Piskurozymaceae;Solicoccozyma;terrea",0.00273952760746643,0.00344417271011667,0.00385520018499404,0.00431249004259529,0.00539460179123006
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes",0.00269376950126182,0.00340703732194591,0.00383024160445814,0.00426547529456142,0.0052484231096373
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;wieringae",0.00270028989190127,0.00343967680585296,0.00385801424384762,0.00434650058085076,0.00540871879843765
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma",0.00276564579980479,0.00345914342291416,0.00387411586231977,0.00433023767805554,0.0053290771956907
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Ascochyta",0.00269421134213498,0.0034024168272535,0.00383215386209054,0.00430225183477721,0.00527425425976055
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;rishikesha",0.00271274126659434,0.00352257299120287,0.00397412320662083,0.00447704354620233,0.00549084599845
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Melanodiplodia;tianschanica",0.00269253702518443,0.00341699965416013,0.00382825047486792,0.00432055176896459,0.00533185558889114
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales",0.00270352642959354,0.00342223918247762,0.00385449084316079,0.00433676593053684,0.00541346153934469
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Phacidiales;Phacidiaceae;Phacidium;pseudophacidioides",0.00291145201445339,0.00369055214749822,0.00412907741955901,0.00465653909660923,0.00568423997275265
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Rozellomycota",0.00281362401792752,0.00356839391408056,0.00399354039913215,0.00443897506491237,0.00547228356244601
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Agaricomycetes;Polyporales;Ganodermataceae;Ganoderma",0.00297761065200739,0.00377220919661181,0.00422307093628897,0.00475029251546346,0.00588369268589755
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina",0.00269808056706871,0.00337369768704161,0.00381991718365066,0.00426387604520371,0.00528382981797392
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Capnocheirides",0.00277188878971681,0.00346651580498432,0.00390920854402706,0.00437519842532718,0.00529655866709583
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Holtermanniales;Holtermanniales_fam_Incertae_sedis;Holtermanniella;wattica",0.00278957637240152,0.00348337026206491,0.00395915981968368,0.00442415057809265,0.00544049241865008
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae",0.00267520936142985,0.00339963147476599,0.00382112540452358,0.00428012456219437,0.00528074926359273
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Laetinaevia",0.00268114656241043,0.00342893402237856,0.00386929034994508,0.00435797845992216,0.00535085130637319
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Xenomeris",0.00260516977531219,0.00332108431750728,0.00372819398396854,0.00418196655071901,0.0051330045257133
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora",0.00278629049312051,0.0035194754010153,0.00399309968671773,0.00445643320419907,0.0055072410335543
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae",0.00254814237309156,0.00327757085769369,0.00368616839440844,0.00417786669049653,0.0052401657704876
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Phacidiales;Phacidiaceae;Allantophomopsis;cytisporea",0.00271063322028222,0.0033928816186283,0.00380565672956373,0.00426648119834282,0.00525476195025897
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae",0.00261218670862261,0.00332953941802476,0.00374535644360488,0.00418820610386968,0.00522848207494651
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiomycetes_ord_Incertae_sedis;Buckleyzymaceae;Buckleyzyma;aurantiaca",0.00266555841988059,0.00335857720824384,0.00376660323042954,0.00422219652785229,0.00518878364283647
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Elasticomyces;elasticus",0.00277232873248055,0.00360355953382629,0.00405368288956187,0.00452663351577837,0.00559252124337385
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Blumeria;graminis",0.00262655913959331,0.00336103580776218,0.00383785368154015,0.00426054511279549,0.005288898365348
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Herpotrichia;juniperi",0.00271724431284762,0.00344129333231746,0.00386081606763451,0.00430697947202406,0.00535975863945219
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;decumbens",0.00278648322410972,0.00351384158568677,0.00394717342954011,0.00441360317800305,0.005517110374176
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Massarinaceae;Stagonospora;trichophoricola",0.00278623052763809,0.00352266219309501,0.00397971936233726,0.00446411694264808,0.00550235493375337
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;flavus",0.002744264718553,0.00344536971276594,0.00389987800013139,0.00436186045621477,0.00537377421247366
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Schizoporaceae;Hyphodontia;pallidula",0.0029137973222982,0.00361275690337121,0.00404730935562963,0.00450515240059425,0.00550792476732921
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tricladium;alaskense",0.00277628457502893,0.00345648579260617,0.00387116138466129,0.00433850274824805,0.00532893397038471
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Fungi;Ascomycota;Dothideomycetes;Capnodiales",0.00293905924133719,0.00366009778819744,0.00410693640224905,0.00455855244181868,0.00565890483578914
"Salamander","2018-07-28","Ponds Lake","Age-2+","Metamorphosed","Other",0.00606859119945131,0.00671856590994732,0.00707906591359544,0.00749355192051227,0.00845101188461297
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi",0.247762940780195,0.255011410419721,0.259390157355163,0.263209236663238,0.271073955621505
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;Rhizophydiales_fam_Incertae_sedis;Batrachochytrium;dendrobatidis",0.00723061709389816,0.00829120389949343,0.00889368703682942,0.00956364286476864,0.0108347767988392
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium;slooffiae",0.0516500629471219,0.0556952575947259,0.0579894805623407,0.0603986861781875,0.0646653049993868
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;victoriae",0.0283069012155661,0.0310412969388702,0.0325399341612645,0.0341318936101441,0.0373028897178644
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetales_fam_Incertae_sedis;Candida;sake",0.04453447962432,0.0484198291819024,0.0504957675376379,0.0526143889709507,0.0568842716480596
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;tassiana",0.0268245471311427,0.0299287683790327,0.031672154311034,0.0334126006723415,0.0370678515902198
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Naganishia;diffluens",0.0157774612165289,0.0179827450334074,0.0190966826648394,0.0203405899933079,0.0231029460753363
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Cryptococcus;uniguttulatus",0.0339824974110541,0.0370058805339993,0.0388716329515452,0.0406904127595249,0.0445887769963924
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales",0.00521918275855327,0.00600725432206145,0.00647442409299393,0.00693350055112068,0.00793129204931548
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma;tephrensis",0.00595887496180839,0.00687080583466236,0.00734511588260311,0.00787151761341459,0.00895553182857163
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Agaricomycetes;Polyporales;Fomitopsidaceae;Fomitopsis;pinicola",0.00596176115004711,0.00696007148846382,0.00746327803190379,0.00801243446604503,0.00912573512190331
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota",0.00619505380580529,0.00713089038841291,0.00767365965415804,0.00819915210822541,0.00935154062335407
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_Incertae_sedis;Sarocladium;bactrocephalum",0.00916147901307674,0.0104761072046828,0.011215541978614,0.0119340889176935,0.0136186824181163
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus",0.00489881961992726,0.00567638424342452,0.00613494259428373,0.00662603764901659,0.00762706634279071
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Thelebolus;spongiae",0.00424350497165639,0.00493055495091571,0.00529737486306727,0.00569481361625486,0.00656097109116445
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Epicoccum;dendrobii",0.00429922780999863,0.00498729274523525,0.00535953858758454,0.00578947920196629,0.00655122709352049
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota",0.00502737969579911,0.00580407923782676,0.00625103778338762,0.00672007625088308,0.00780648670606186
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Hymenochaetales_fam_Incertae_sedis;Resinicium;bicolor",0.0045856544552649,0.00533755884777366,0.00574569137790447,0.00620867133130362,0.0070401973946678
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Sordariomycetes;Myrmecridiales;Myrmecridiaceae;Myrmecridium;schulzeri",0.00389530545653153,0.00448254559676944,0.00485591482796345,0.00522489619004859,0.00602358366932662
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Cantharellales_fam_Incertae_sedis;Sistotrema;autumnale",0.00427298800163637,0.00505456493751119,0.00547205919639045,0.0058795497238949,0.00680265118801541
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria",0.00442338750925826,0.00514615695989985,0.00558252536985755,0.00598946093413925,0.00692085664373084
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Meristemomyces;frigidus",0.00454410985480906,0.0052356684639587,0.00564770412839924,0.00607284780308942,0.00696153309040167
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Sporobolomyces",0.00414105149547907,0.00484513609736377,0.00520916673683867,0.00562485815661874,0.00646479779102053
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Chytridiomycota",0.00418216237853261,0.00479897712819879,0.00518630973294562,0.00554493738794395,0.00630636693693586
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Coleophoma",0.00441017223732071,0.00503417438617405,0.00540140376675394,0.00582923175025066,0.00671295749204326
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium",0.00415912350332651,0.0047964000719135,0.00517905332488243,0.00558508915912034,0.00636915154303948
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Ramularia",0.00447604247619972,0.00518049423307612,0.00558760036945385,0.00603339903671301,0.00691793006898494
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Pseudeurotium;bakeri",0.00407145506061655,0.00477485035943672,0.00514140298881855,0.00554686798911695,0.00642729985203385
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces",0.00415399542042536,0.00476440692627494,0.00513492295112998,0.00557716499031505,0.00631229752607782
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Spirosphaera;carici-graminis",0.00425333050956101,0.0049550296504049,0.00532543728121648,0.00574958476712342,0.00663060818152845
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Botrytis;caroliniana",0.00412322959153982,0.00475900760593165,0.00514764364203844,0.00554497403023198,0.00629906046775176
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Cryptococcus",0.00408424373741833,0.00470622212838215,0.00505303880715046,0.00544877884137976,0.00626092761157944
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Udeniomyces;puniceus",0.00400928963662602,0.00468089192960924,0.00507828558838216,0.00546138739799108,0.00623398612692841
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;delicatulum",0.00452125128997843,0.00518098018027312,0.00557330677681633,0.00598429887201536,0.00691446445418628
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium",0.00428886253509149,0.00500517153575182,0.00542798106172874,0.00585520225080681,0.00669824969319874
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Thelebolus",0.00401164118572073,0.00466321604873414,0.005007481748419,0.00540385240621596,0.00622026615254067
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Sordariomycetes;Xylariales;Amphisphaeriaceae;Polyscytalum;pustulans",0.00414931981745883,0.00483739833590629,0.00523344515069729,0.00564948345294233,0.0065201676668469
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Phaeosphaeria;tofieldiae",0.00405420052553735,0.00474315848861866,0.00510739057726602,0.00551436954166627,0.00633468914513165
"Salamander","2018-08-04","Gibson Lakes","Age-0","Larvae/Neotene","Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae",0.00423182580840763,0.00495972683316719,0.00536397462896094,0.00577401591879012,0.00661952331172341
